1,the family cell,la cellule familiale,a relative / a parent,un parent (sens large) / père ou mère,1,0,1,1,1,1,1
2168,0,,NULL,NULL,1855,182,1,5,20,61,0
2169,0,,NULL,NULL,1856,182,1,5,20,61,0
2170,0,,NULL,NULL,1857,182,1,5,20,61,0
2171,0,,NULL,NULL,1858,182,1,5,20,61,0
2172,0,,NULL,NULL,1859,182,1,5,20,61,0
2173,0,,NULL,NULL,1860,182,1,5,20,61,0
2174,0,,NULL,NULL,1861,182,1,5,20,61,0
2175,0,,0,0,1862,182,1,5,20,61,0
2176,0,,NULL,NULL,1863,182,1,5,20,61,0
2177,0,,NULL,NULL,1864,182,1,5,20,61,0
2178,0,,0,0,1865,183,1,5,20,62,0
2179,0,,NULL,NULL,1866,183,1,5,20,62,0
2180,0,,NULL,NULL,1867,183,1,5,20,62,0
2181,0,,0,0,1868,183,1,5,20,62,0
2182,0,,NULL,NULL,1869,183,1,5,20,62,0
2183,0,,NULL,NULL,1870,183,1,5,20,62,0
2184,0,,NULL,NULL,1871,183,1,5,20,62,0
2185,0,,NULL,NULL,1872,183,1,5,20,62,0
2186,0,,NULL,NULL,1873,183,1,5,20,62,0
2187,0,,0,0,1874,183,1,5,20,62,0
2188,0,,NULL,NULL,1874,183,1,5,20,62,0
2189,0,,NULL,NULL,1874,183,1,5,20,62,0
2190,0,,NULL,NULL,1875,183,1,5,20,62,0
2191,0,,0,0,1876,183,1,5,20,62,0
2192,0,,0,0,1877,183,1,5,20,62,0
2193,0,,NULL,NULL,1878,184,1,5,20,62,0
2194,0,,NULL,NULL,1879,184,1,5,20,62,0
2195,0,,NULL,NULL,1880,184,1,5,20,62,0
2196,0,,NULL,NULL,1881,184,1,5,20,62,0
2197,0,,NULL,NULL,1882,184,1,5,20,62,0
2198,0,,NULL,NULL,1883,184,1,5,20,62,0
2199,0,,NULL,NULL,1884,185,1,5,21,63,0
2200,0,,0,0,1885,185,1,5,21,63,0
2201,0,,NULL,NULL,1886,185,1,5,21,63,0
2202,0,,NULL,NULL,1887,185,1,5,21,63,0
2203,0,,NULL,NULL,1888,185,1,5,21,63,0
2204,0,,NULL,NULL,1889,185,1,5,21,63,0
2205,0,,NULL,NULL,1890,185,1,5,21,63,0
2206,0,,NULL,NULL,1891,185,1,5,21,63,0
2207,0,,0,0,1892,185,1,5,21,63,0
2208,0,,NULL,NULL,1893,185,1,5,21,63,0
2209,0,,NULL,NULL,1894,186,1,5,21,63,0
2210,0,,NULL,NULL,1895,187,1,5,21,63,0
2211,0,,0,0,1896,187,1,5,21,63,0
2212,0,,NULL,NULL,1897,0,1,5,21,64,0
2213,0,,NULL,NULL,1898,0,1,5,21,64,0
2214,0,,NULL,NULL,1899,0,1,5,21,64,0
2215,0,,NULL,NULL,1900,0,1,5,21,64,0
2216,0,,0,0,1901,0,1,5,21,64,0
2217,0,,0,_,1902,0,1,5,21,64,0
2218,0,,NULL,NULL,1903,0,1,5,21,64,0
2219,0,,NULL,NULL,1904,0,1,5,21,64,0
2220,0,,NULL,NULL,1905,0,1,5,21,64,0
2221,0,,NULL,NULL,1906,0,1,5,21,64,0
2222,0,,NULL,NULL,1907,188,1,5,21,65,0
2223,0,,NULL,NULL,1908,188,1,5,21,65,0
2224,0,,NULL,NULL,1909,188,1,5,21,65,0
2225,0,,NULL,NULL,1910,188,1,5,21,65,0
2226,0,,NULL,NULL,1911,188,1,5,21,65,0
2227,0,,NULL,NULL,1912,188,1,5,21,65,0
2228,0,,NULL,NULL,1913,189,1,5,21,65,0
2229,0,,NULL,NULL,1914,189,1,5,21,65,0
2230,0,,NULL,NULL,1915,189,1,5,21,65,0
2231,0,,NULL,NULL,1916,190,1,5,21,65,0
2232,0,,NULL,NULL,1917,190,1,5,21,65,0
2233,0,,NULL,NULL,1918,190,1,5,21,65,0
2234,0,,NULL,NULL,1919,190,1,5,21,65,0
2235,0,,NULL,NULL,1920,190,1,5,21,65,0
2236,0,,NULL,NULL,1921,191,1,5,21,66,0
2237,0,,NULL,NULL,1921,191,1,5,21,66,0
2238,0,,NULL,NULL,1921,191,1,5,21,66,0
2239,0,,NULL,NULL,1921,191,1,5,21,66,0
2240,0,,NULL,NULL,1921,191,1,5,21,66,0
2241,0,,NULL,NULL,1921,191,1,5,21,66,0
2242,0,,NULL,NULL,1922,191,1,5,21,66,0
2243,0,,NULL,NULL,1923,191,1,5,21,66,0
2244,0,,NULL,NULL,1924,191,1,5,21,66,0
2245,0,,NULL,NULL,1925,191,1,5,21,66,0
2246,0,,NULL,NULL,1925,191,1,5,21,66,0
2247,0,,NULL,NULL,1926,191,1,5,21,66,0
2248,0,,NULL,NULL,1927,191,1,5,21,66,0
2249,0,,NULL,NULL,1928,191,1,5,21,66,0
2250,0,,NULL,NULL,1929,191,1,5,21,66,0
2251,0,,NULL,NULL,1930,191,1,5,21,66,0
2252,0,,NULL,NULL,1931,191,1,5,21,66,0
2253,0,,NULL,NULL,1932,191,1,5,21,66,0
2254,0,,NULL,NULL,1932,191,1,5,21,66,0
2255,0,,NULL,NULL,1932,191,1,5,21,66,0
2256,0,,NULL,NULL,1932,191,1,5,21,66,0
2257,0,,NULL,NULL,1932,191,1,5,21,66,0
2258,0,,NULL,NULL,1933,191,1,5,21,66,0
2259,0,,0,_,1934,191,1,5,21,66,0
2260,0,,NULL,NULL,1935,191,1,5,21,66,0
2261,0,,NULL,NULL,1935,191,1,5,21,66,0
2262,0,,NULL,NULL,1935,191,1,5,21,66,0
2263,0,,NULL,NULL,1936,191,1,5,21,66,0
2264,0,,NULL,NULL,1937,191,1,5,21,66,0
2265,0,,NULL,NULL,1938,191,1,5,21,66,0
2266,0,,NULL,NULL,1939,191,1,5,21,66,0
2267,0,,NULL,NULL,1939,191,1,5,21,66,0
2268,0,,0,0,1940,192,1,5,21,66,0
2269,0,,NULL,NULL,1941,192,1,5,21,66,0
2270,0,,NULL,NULL,1942,192,1,5,21,66,0
2271,0,,NULL,NULL,1943,192,1,5,21,66,0
2272,0,,NULL,NULL,1944,193,1,5,21,66,0
2273,0,,NULL,NULL,1945,193,1,5,21,66,0
2274,0,,NULL,NULL,1946,193,1,5,21,66,0
2275,0,,NULL,NULL,1947,193,1,5,21,66,0
2276,0,,NULL,NULL,1948,193,1,5,21,66,0
2277,0,,NULL,NULL,1949,193,1,5,21,66,0
2278,0,,NULL,NULL,1950,193,1,5,21,66,0
2279,0,,NULL,NULL,1951,193,1,5,21,66,0
2280,0,,0,0,1952,193,1,5,21,66,0
2281,0,,NULL,NULL,1953,194,1,5,21,67,0
2282,0,,NULL,NULL,1954,194,1,5,21,67,0
2283,0,,NULL,NULL,1955,194,1,5,21,67,0
2284,0,,NULL,NULL,1956,194,1,5,21,67,0
2285,0,,NULL,NULL,1957,194,1,5,21,67,0
2286,0,,NULL,NULL,1958,194,1,5,21,67,0
2287,0,,0,_,1959,195,1,5,21,67,0
2288,0,,NULL,NULL,1960,195,1,5,21,67,0
2289,0,,NULL,NULL,1961,195,1,5,21,67,0
2290,0,,NULL,NULL,1962,195,1,5,21,67,0
2291,0,,NULL,NULL,1963,195,1,5,21,67,0
2292,0,,NULL,NULL,1964,195,1,5,21,67,0
2293,0,,NULL,NULL,1965,195,1,5,21,67,0
2294,0,,NULL,NULL,1966,195,1,5,21,67,0
2295,0,,NULL,NULL,1967,195,1,5,21,67,0
2296,0,,NULL,NULL,1968,195,1,5,21,67,0
2297,0,,NULL,NULL,1969,195,1,5,21,67,0
2298,0,,NULL,NULL,1970,195,1,5,21,67,0
2299,0,,NULL,NULL,1971,195,1,5,21,67,0
2300,0,,NULL,NULL,1972,195,1,5,21,67,0
2301,the infinite,l'infini,NULL,NULL,1973,196,2,6,22,68,31
2302,0,,NULL,NULL,1974,196,2,6,22,68,31
2303,0,,Big + Bang,grand + onomatopée,1975,196,2,6,22,68,31
2304,0,,NULL,NULL,1976,196,2,6,22,68,31
2305,0,,NULL,NULL,1977,196,2,6,22,68,31
2306,0,,NULL,0,1978,196,2,6,22,68,31
2307,0,,0,,1979,196,2,6,22,68,31
2308,0,,NULL,NULL,1980,196,2,6,22,68,31
2309,0,,NULL,NULL,1981,196,2,6,22,68,31
2310,0,,NULL,NULL,1982,196,2,6,22,68,31
2311,0,,0,_,1983,196,2,6,22,68,31
2312,0,,0,_,1984,196,2,6,22,68,31
2313,0,,0,_,1985,196,2,6,22,68,31
2314,0,,NULL,NULL,1986,196,2,6,22,68,31
2315,0,,0,0,1987,196,2,6,22,68,31
2316,0,,NULL,NULL,1988,196,2,6,22,68,31
2317,0,,NULL,NULL,1988,196,2,6,22,68,31
2318,0,,NULL,NULL,1988,196,2,6,22,68,31
2319,0,,NULL,NULL,1988,196,2,6,22,68,31
2320,0,,NULL,NULL,1988,196,2,6,22,68,31
2321,0,,NULL,NULL,1989,196,2,6,22,68,31
2322,0,,NULL,NULL,1990,196,2,6,22,68,31
2323,0,,NULL,NULL,1991,196,2,6,22,68,31
2324,0,,NULL,NULL,1992,196,2,6,22,68,31
2325,0,,NULL,NULL,1993,196,2,6,22,68,31
2326,0,,NULL,NULL,1994,197,2,6,22,68,31
2327,0,,0,0,1995,197,2,6,22,68,31
2328,0,,0,0,1996,197,2,6,22,68,31
2329,0,,NULL,NULL,1997,197,2,6,22,68,31
2330,0,,NULL,NULL,1998,197,2,6,22,68,31
2331,0,,NULL,NULL,1999,197,2,6,22,68,31
2332,0,,NULL,NULL,2000,197,2,6,22,68,31
2333,0,,NULL,NULL,2001,198,2,6,22,68,32
2334,0,,NULL,NULL,2001,198,2,6,22,68,32
2335,0,,0,0,2001,198,2,6,22,68,32
2336,0,,NULL,NULL,2001,198,2,6,22,68,32
2337,0,,NULL,NULL,2002,198,2,6,22,68,32
2338,0,,NULL,NULL,2002,198,2,6,22,68,32
2339,0,,NULL,NULL,2003,198,2,6,22,68,32
2340,0,,NULL,NULL,2003,198,2,6,22,68,32
2341,0,,NULL,NULL,2004,198,2,6,22,68,32
2342,0,,NULL,NULL,2005,198,2,6,22,68,32
2343,0,,NULL,NULL,2006,198,2,6,22,68,32
2344,0,,NULL,NULL,2007,199,2,6,22,68,32
2345,0,,NULL,NULL,2008,199,2,6,22,68,32
2346,0,,NULL,NULL,2009,199,2,6,22,68,32
2347,0,,NULL,NULL,2010,199,2,6,22,68,32
2348,0,,NULL,NULL,2011,199,2,6,22,68,32
2349,0,,NULL,NULL,2012,199,2,6,22,68,32
2350,0,,NULL,NULL,2013,199,2,6,22,68,32
2351,0,,NULL,NULL,2014,199,2,6,22,68,32
2352,0,,NULL,NULL,2015,200,2,6,22,68,33
2353,0,,NULL,NULL,2016,200,2,6,22,68,33
2354,0,,NULL,NULL,2017,200,2,6,22,68,33
2355,0,,NULL,NULL,2018,200,2,6,22,68,33
2356,0,,NULL,NULL,2019,200,2,6,22,68,33
2357,0,,NULL,NULL,2020,200,2,6,22,68,33
2358,0,,NULL,NULL,2021,200,2,6,22,68,33
2359,0,,NULL,NULL,2022,201,2,6,22,68,33
2360,0,,NULL,NULL,2023,201,2,6,22,68,33
2361,0,,NULL,NULL,2024,201,2,6,22,68,33
2362,0,,NULL,NULL,2025,202,2,6,22,69,34
2363,0,,NULL,NULL,2026,202,2,6,22,69,34
2364,0,,NULL,NULL,2027,202,2,6,22,69,34
2365,0,,NULL,NULL,2028,202,2,6,22,69,34
2366,0,,NULL,NULL,2029,202,2,6,22,69,34
2367,0,,NULL,NULL,2030,202,2,6,22,69,34
2368,0,,0,0,2031,202,2,6,22,69,34
2369,0,,NULL,NULL,2032,203,2,6,22,69,34
2370,0,,NULL,NULL,2033,203,2,6,22,69,34
2371,0,,NULL,NULL,2034,203,2,6,22,69,34
2372,0,,NULL,NULL,2035,204,2,6,22,69,35
2373,0,,NULL,NULL,2036,204,2,6,22,69,35
2374,0,,NULL,NULL,2037,204,2,6,22,69,35
2375,0,,0,0,2038,204,2,6,22,69,35
2376,0,,NULL,NULL,2039,204,2,6,22,69,35
2377,0,,NULL,NULL,2040,204,2,6,22,69,35
2378,0,,0,_,2041,204,2,6,22,69,35
2379,0,,NULL,NULL,2042,204,2,6,22,69,35
2380,0,,NULL,NULL,2043,204,2,6,22,69,35
2381,0,,NULL,NULL,2044,204,2,6,22,69,35
2382,0,,0,0,2045,204,2,6,22,69,35
2383,0,,NULL,NULL,2046,204,2,6,22,69,35
2384,0,,NULL,NULL,2047,204,2,6,22,69,35
2385,0,,NULL,NULL,2048,204,2,6,22,69,35
2386,0,,NULL,NULL,2049,204,2,6,22,69,35
2387,0,,NULL,NULL,2050,204,2,6,22,69,35
2388,0,,NULL,NULL,2050,204,2,6,22,69,35
2389,0,,NULL,NULL,2050,204,2,6,22,69,35
2390,0,,NULL,NULL,2050,204,2,6,22,69,35
2391,0,,NULL,NULL,2050,204,2,6,22,69,35
2392,0,,NULL,NULL,2050,204,2,6,22,69,35
2393,0,,NULL,NULL,2050,204,2,6,22,69,35
2394,0,,NULL,NULL,2050,204,2,6,22,69,35
2395,0,,NULL,NULL,2050,204,2,6,22,69,35
2396,0,,NULL,NULL,2050,204,2,6,22,69,35
2397,0,,NULL,NULL,2051,204,2,6,22,69,35
2398,0,,NULL,NULL,2052,204,2,6,22,69,35
2399,0,,NULL,NULL,2053,204,2,6,22,69,35
2400,0,,NULL,NULL,2054,204,2,6,22,69,35
2401,0,,NULL,NULL,2055,204,2,6,22,69,35
2402,0,,NULL,NULL,2056,204,2,6,22,69,35
2403,0,,NULL,NULL,2057,204,2,6,22,69,35
2404,0,,0,_,2058,204,2,6,22,69,35
2405,0,,NULL,NULL,2059,204,2,6,22,69,35
2406,0,,NULL,NULL,2060,204,2,6,22,69,35
2407,0,,0,_,2061,204,2,6,22,69,35
2408,0,,NULL,NULL,2062,204,2,6,22,69,35
2409,0,,NULL,NULL,2063,204,2,6,22,69,35
2410,0,,NULL,NULL,2064,204,2,6,22,69,35
2411,0,,NULL,NULL,2065,204,2,6,22,69,35
2412,0,,NULL,NULL,2066,204,2,6,22,69,35
2413,0,,NULL,NULL,2067,204,2,6,22,69,35
2414,0,,NULL,NULL,2068,204,2,6,22,69,35
2415,0,,NULL,NULL,2069,204,2,6,22,69,35
2416,0,,NULL,NULL,2070,204,2,6,22,69,35
2417,0,,0,_,2071,204,2,6,22,69,35
2418,0,,NULL,NULL,2072,204,2,6,22,69,35
2419,0,,NULL,NULL,2073,204,2,6,22,69,35
2420,0,,NULL,NULL,2074,204,2,6,22,69,35
2421,0,,NULL,NULL,2075,205,2,6,22,69,35
2422,0,,NULL,NULL,2076,205,2,6,22,69,35
2423,0,,NULL,NULL,2077,205,2,6,22,69,35
2424,0,,NULL,NULL,2078,205,2,6,22,69,35
2425,0,,NULL,NULL,2079,205,2,6,22,69,35
2426,0,,NULL,NULL,2080,205,2,6,22,69,35
2427,0,,NULL,NULL,2081,205,2,6,22,69,35
2428,0,,NULL,NULL,2082,205,2,6,22,69,35
2429,0,,NULL,NULL,2083,205,2,6,22,69,35
2430,0,,NULL,NULL,2084,205,2,6,22,69,35
2431,0,,NULL,NULL,2085,206,2,6,22,69,36
2432,0,,NULL,NULL,2085,206,2,6,22,69,36
2433,0,,NULL,NULL,2085,206,2,6,22,69,36
2434,0,,NULL,NULL,2085,206,2,6,22,69,36
2435,0,,NULL,NULL,2086,206,2,6,22,69,36
2436,0,,NULL,NULL,2086,206,2,6,22,69,36
2437,0,,NULL,NULL,2086,206,2,6,22,69,36
2438,0,,NULL,NULL,2086,206,2,6,22,69,36
2439,0,,NULL,NULL,2086,206,2,6,22,69,36
2440,0,,NULL,NULL,2086,206,2,6,22,69,36
2441,0,,NULL,NULL,2086,206,2,6,22,69,36
2442,0,,NULL,NULL,2086,206,2,6,22,69,36
2443,0,,NULL,NULL,2086,206,2,6,22,69,36
2444,0,,NULL,NULL,2086,206,2,6,22,69,36
2445,0,,NULL,NULL,2086,206,2,6,22,69,36
2446,0,,NULL,NULL,2086,206,2,6,22,69,36
2447,0,,NULL,NULL,2087,206,2,6,22,69,36
2448,0,,NULL,NULL,2088,206,2,6,22,69,36
2449,0,,0,0,2089,206,2,6,22,69,36
2450,0,,NULL,NULL,2090,206,2,6,22,69,36
2451,0,,NULL,NULL,2091,206,2,6,22,69,36
2452,0,,NULL,NULL,2092,206,2,6,22,69,36
2453,0,,NULL,NULL,2093,206,2,6,22,69,36
2454,0,,NULL,NULL,2094,206,2,6,22,69,36
2455,0,,NULL,NULL,2095,206,2,6,22,69,36
2456,0,,NULL,NULL,2096,206,2,6,22,69,36
2457,0,,0,0,2096,206,2,6,22,69,36
2458,0,,0,0,2096,206,2,6,22,69,36
2459,0,,NULL,NULL,2096,206,2,6,22,69,36
2460,0,,0,0,2096,206,2,6,22,69,36
2461,0,,NULL,NULL,2097,206,2,6,22,69,36
2462,0,,NULL,NULL,2097,206,2,6,22,69,36
2463,0,,NULL,NULL,2097,206,2,6,22,69,36
2464,0,,NULL,NULL,2098,206,2,6,22,69,36
2465,0,,NULL,NULL,2098,206,2,6,22,69,36
2466,0,,0,0,2099,206,2,6,22,69,36
2467,0,,NULL,NULL,2100,206,2,6,22,69,36
2468,0,,NULL,NULL,2101,206,2,6,22,69,36
2469,0,,NULL,NULL,2102,206,2,6,22,69,36
2470,0,,NULL,NULL,2103,206,2,6,22,69,36
2471,0,,NULL,NULL,2104,206,2,6,22,69,36
2472,0,,0,0,2105,206,2,6,22,69,36
2473,0,,NULL,NULL,2106,206,2,6,22,69,36
2474,0,,NULL,NULL,2107,206,2,6,22,69,36
2475,0,,0,0,2108,206,2,6,22,69,36
2476,0,,NULL,NULL,2109,206,2,6,22,69,36
2477,0,,NULL,NULL,2110,206,2,6,22,69,36
2478,0,,NULL,NULL,2111,206,2,6,22,69,36
2479,0,,NULL,NULL,2112,206,2,6,22,69,36
2480,0,,NULL,NULL,2113,206,2,6,22,69,36
2481,0,,0,0,2114,206,2,6,22,69,36
2482,0,,NULL,NULL,2115,206,2,6,22,69,36
2483,0,,NULL,NULL,2116,206,2,6,22,69,36
2484,0,,NULL,NULL,2117,206,2,6,22,69,36
2485,0,,NULL,NULL,2118,206,2,6,22,69,36
2486,0,,NULL,NULL,2118,206,2,6,22,69,36
2487,0,,NULL,NULL,2118,206,2,6,22,69,36
2488,0,,NULL,NULL,2118,206,2,6,22,69,36
2489,0,,NULL,NULL,2118,206,2,6,22,69,36
2490,0,,NULL,NULL,2118,206,2,6,22,69,36
2491,0,,NULL,NULL,2118,206,2,6,22,69,36
2492,0,,NULL,NULL,2119,206,2,6,22,69,36
2493,0,,NULL,NULL,2120,206,2,6,22,69,36
2494,0,,NULL,NULL,2121,206,2,6,22,69,36
2495,0,,NULL,NULL,2122,206,2,6,22,69,36
2496,0,,0,0,2123,206,2,6,22,69,36
2497,0,,NULL,NULL,2124,206,2,6,22,69,36
2498,0,,0,_,2125,206,2,6,22,69,36
2499,0,,NULL,NULL,2126,207,2,6,22,69,36
2500,0,,NULL,NULL,2127,207,2,6,22,69,36
2501,0,,NULL,NULL,2128,207,2,6,22,69,36
2502,0,,NULL,NULL,2129,208,2,6,22,69,36
2503,0,,NULL,NULL,2130,208,2,6,22,69,36
2504,0,,NULL,NULL,2131,208,2,6,22,69,36
2505,0,,NULL,NULL,2132,208,2,6,22,69,36
2506,0,,NULL,NULL,2133,208,2,6,22,69,36
2507,0,,NULL,NULL,2134,208,2,6,22,69,36
2508,0,,NULL,NULL,2135,208,2,6,22,69,36
2509,0,,NULL,NULL,2136,208,2,6,22,69,36
2510,0,,NULL,NULL,2137,208,2,6,22,69,36
2511,0,,NULL,NULL,2138,208,2,6,22,69,36
2512,0,,NULL,NULL,2139,208,2,6,22,69,36
2513,0,,NULL,NULL,2140,208,2,6,22,69,36
2514,0,,NULL,NULL,2141,208,2,6,22,69,36
2515,0,,NULL,NULL,2142,208,2,6,22,69,36
2516,0,,0,0,2143,208,2,6,22,69,36
2517,0,,NULL,NULL,2144,208,2,6,22,69,36
2518,0,,NULL,NULL,2145,209,2,6,22,70,37
2519,0,,NULL,NULL,2146,209,2,6,22,70,37
2520,0,,NULL,NULL,2146,209,2,6,22,70,37
2521,0,,NULL,NULL,2146,209,2,6,22,70,37
2522,0,,NULL,NULL,2147,209,2,6,22,70,37
2523,0,,NULL,NULL,2148,209,2,6,22,70,37
2524,0,,0,0,2149,210,2,6,22,70,37
2525,0,,NULL,NULL,2150,210,2,6,22,70,37
2526,0,,NULL,NULL,2151,210,2,6,22,70,37
2527,0,,NULL,NULL,2152,210,2,6,22,70,37
2528,0,,NULL,NULL,2153,210,2,6,22,70,37
2529,0,,NULL,NULL,2154,210,2,6,22,70,37
2530,0,,NULL,NULL,2155,210,2,6,22,70,37
2531,0,,NULL,NULL,2156,211,2,6,22,70,38
2532,0,,NULL,NULL,2157,211,2,6,22,70,38
2533,0,,NULL,NULL,2157,211,2,6,22,70,38
2534,0,,NULL,NULL,2158,211,2,6,22,70,38
2535,0,,NULL,NULL,2159,211,2,6,22,70,38
2536,0,,NULL,NULL,2160,211,2,6,22,70,38
2537,0,,NULL,NULL,2161,211,2,6,22,70,38
2538,0,,NULL,NULL,2162,211,2,6,22,70,38
2539,0,,NULL,NULL,2163,211,2,6,22,70,38
2540,0,,0,0,2164,211,2,6,22,70,38
2541,0,,NULL,NULL,2165,211,2,6,22,70,38
2542,0,,NULL,NULL,2166,211,2,6,22,70,38
2543,0,,NULL,NULL,2167,211,2,6,22,70,38
2544,0,,NULL,NULL,2167,211,2,6,22,70,38
2545,0,,NULL,NULL,2167,211,2,6,22,70,38
2546,0,,NULL,NULL,2167,211,2,6,22,70,38
2547,0,,NULL,NULL,2168,211,2,6,22,70,38
2548,0,,NULL,NULL,2169,211,2,6,22,70,38
2549,0,,NULL,NULL,2169,211,2,6,22,70,38
2550,0,,NULL,NULL,2170,211,2,6,22,70,38
2551,0,,NULL,NULL,2170,211,2,6,22,70,38
2552,0,,NULL,NULL,2170,211,2,6,22,70,38
2553,0,,NULL,NULL,2171,211,2,6,22,70,38
2554,0,,0,0,2171,211,2,6,22,70,38
2555,0,,0,0,2172,212,2,6,22,70,38
2556,0,,NULL,NULL,2172,212,2,6,22,70,38
2557,0,,NULL,NULL,2173,212,2,6,22,70,38
2558,0,,NULL,NULL,2174,212,2,6,22,70,38
2559,0,,NULL,NULL,2175,212,2,6,22,70,38
2560,0,,NULL,NULL,2176,212,2,6,22,70,38
2561,0,,NULL,NULL,2177,212,2,6,22,70,38
2562,0,,0,_,2178,212,2,6,22,70,38
2563,0,,NULL,NULL,2179,212,2,6,22,70,38
2564,0,,NULL,NULL,2180,212,2,6,22,70,38
2565,0,,NULL,NULL,2181,212,2,6,22,70,38
2566,0,,NULL,NULL,2182,213,2,6,22,70,38
2567,0,,NULL,NULL,2183,213,2,6,22,70,38
2568,0,,NULL,NULL,2184,213,2,6,22,70,38
2569,0,,NULL,NULL,2154,218,2,6,22,72,0
2570,0,,NULL,NULL,2185,213,2,6,22,70,38
2571,0,,NULL,NULL,2186,213,2,6,22,70,38
2572,0,,NULL,NULL,2187,213,2,6,22,70,38
2573,0,,NULL,NULL,2188,213,2,6,22,70,38
2574,0,,NULL,NULL,2189,213,2,6,22,70,38
2575,0,,NULL,NULL,2190,213,2,6,22,70,38
2576,0,,NULL,NULL,2191,213,2,6,22,70,38
2577,0,,NULL,NULL,2192,213,2,6,22,70,38
2578,0,,NULL,NULL,2193,213,2,6,22,70,38
2579,0,,NULL,NULL,2194,213,2,6,22,70,38
2580,0,,NULL,NULL,2195,213,2,6,22,70,38
2581,0,,0,0,2196,214,2,6,22,70,39
2582,0,,NULL,NULL,2196,214,2,6,22,70,39
2583,0,,NULL,NULL,2197,214,2,6,22,70,39
2584,0,,NULL,NULL,2198,214,2,6,22,70,39
2585,0,,0,0,2199,214,2,6,22,70,39
2586,0,,NULL,NULL,2200,214,2,6,22,70,39
2587,0,,NULL,NULL,2201,214,2,6,22,70,39
2588,0,,0,0,2202,214,2,6,22,70,39
2589,0,,NULL,NULL,2203,214,2,6,22,70,39
2590,0,,NULL,NULL,2203,214,2,6,22,70,39
2591,0,,NULL,NULL,2203,214,2,6,22,70,39
2592,0,,NULL,NULL,2203,214,2,6,22,70,39
2593,0,,NULL,NULL,2204,214,2,6,22,70,39
2594,0,,NULL,NULL,2204,214,2,6,22,70,39
2595,0,,NULL,NULL,2205,214,2,6,22,70,39
2596,0,,NULL,NULL,2206,214,2,6,22,70,39
2597,0,,NULL,NULL,2207,214,2,6,22,70,39
2598,0,,NULL,NULL,2207,214,2,6,22,70,39
2599,0,,0,0,2208,214,2,6,22,70,39
2600,0,,NULL,NULL,2208,214,2,6,22,70,39
2601,0,,NULL,NULL,2209,215,2,6,22,70,39
2602,0,,NULL,NULL,2210,215,2,6,22,70,39
2603,0,,NULL,NULL,2211,215,2,6,22,70,39
2604,0,,NULL,NULL,2212,215,2,6,22,70,39
2605,0,,NULL,NULL,2213,215,2,6,22,70,39
2606,0,,NULL,NULL,2214,215,2,6,22,70,39
2607,0,,NULL,NULL,2215,215,2,6,22,70,39
2608,0,,NULL,NULL,2216,215,2,6,22,70,39
2609,0,,NULL,NULL,2217,215,2,6,22,70,39
2610,0,,NULL,NULL,2218,216,2,6,22,70,39
2611,0,,NULL,NULL,2118,216,2,6,22,70,39
2612,0,,NULL,NULL,2119,216,2,6,22,70,39
2613,0,,NULL,NULL,2120,216,2,6,22,70,39
2614,0,,NULL,NULL,2120,216,2,6,22,70,39
2615,0,,NULL,NULL,2121,216,2,6,22,70,39
2616,0,,0,0,2121,216,2,6,22,70,39
2617,0,,NULL,NULL,2122,216,2,6,22,70,39
2618,0,,NULL,NULL,2123,216,2,6,22,70,39
2619,0,,NULL,NULL,2123,216,2,6,22,70,39
2620,0,,NULL,NULL,2124,216,2,6,22,70,39
2621,0,,NULL,NULL,2125,216,2,6,22,70,39
2622,0,,NULL,NULL,2125,216,2,6,22,70,39
2623,0,,NULL,NULL,2126,216,2,6,22,70,39
2624,0,,NULL,NULL,2127,216,2,6,22,70,39
2625,0,,NULL,NULL,2128,216,2,6,22,70,39
2626,0,,NULL,NULL,2129,0,2,6,22,71,0
2627,0,,NULL,NULL,2130,0,2,6,22,71,0
2628,0,,NULL,NULL,2131,0,2,6,22,71,0
2629,0,,NULL,NULL,2131,0,2,6,22,71,0
2630,0,,NULL,NULL,2131,0,2,6,22,71,0
2631,0,,NULL,NULL,2132,0,2,6,22,71,0
2632,0,,0,0,2132,0,2,6,22,71,0
2633,0,,NULL,NULL,2132,0,2,6,22,71,0
2634,0,,NULL,NULL,2133,0,2,6,22,71,0
2635,0,,0,0,2134,0,2,6,22,71,0
2636,0,,NULL,NULL,2135,0,2,6,22,71,0
2637,0,,NULL,NULL,2136,0,2,6,22,71,0
2638,0,,NULL,NULL,2137,0,2,6,22,71,0
2639,0,,NULL,NULL,2137,0,2,6,22,71,0
2640,0,,0,0,2138,0,2,6,22,71,0
2641,0,,NULL,NULL,2139,0,2,6,22,71,0
2642,0,,NULL,NULL,2140,217,2,6,22,72,0
2643,0,,NULL,NULL,2140,217,2,6,22,72,0
2644,0,,NULL,NULL,2141,217,2,6,22,72,0
2645,0,,NULL,NULL,2141,217,2,6,22,72,0
2646,0,,0,0,2142,217,2,6,22,72,0
2647,0,,NULL,NULL,2143,217,2,6,22,72,0
2648,0,,NULL,NULL,2144,217,2,6,22,72,0
2649,0,,0,0,2145,217,2,6,22,72,0
2650,0,,0,_,2146,217,2,6,22,72,0
2651,0,,NULL,NULL,2147,217,2,6,22,72,0
2652,0,,NULL,NULL,2148,217,2,6,22,72,0
2653,0,,NULL,NULL,2149,217,2,6,22,72,0
2654,0,,NULL,NULL,2150,218,2,6,22,72,0
2655,0,,NULL,NULL,2151,218,2,6,22,72,0
